realSum,room_type,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,city,period
2.2925922490859407,Entire home/apt,5.0,True,1,0,10.0,100,2,4.0,0.5,rome,weekends
2.260367745929805,Entire home/apt,6.0,False,1,0,9.0,90,1,3.0,1.5,rome,weekends
2.070398273313168,Entire home/apt,2.0,False,0,0,10.0,95,1,4.5,0.5,rome,weekends
2.1923045174275417,Entire home/apt,4.0,False,1,0,10.0,90,1,7.5,0.5,rome,weekends
2.5666619815861433,Entire home/apt,5.0,False,0,1,9.0,85,2,2.5,1.5,rome,weekends
2.2380620079882165,Private room,4.0,True,0,1,10.0,95,1,3.5,0.5,rome,weekends
1.9858306293781394,Private room,2.0,True,1,0,10.0,100,1,5.5,1.5,rome,weekends
1.9752116533678454,Private room,2.0,True,1,0,10.0,100,1,5.5,1.5,rome,weekends
2.392082747890952,Entire home/apt,3.0,False,0,1,9.0,85,1,2.5,1.5,rome,weekends
2.3998345696207775,Entire home/apt,3.0,True,1,0,10.0,95,1,3.0,2.0,rome,weekends
2.6746114395122227,Entire home/apt,4.0,False,1,0,10.0,100,1,1.5,0.5,rome,weekends
2.3841900436664547,Entire home/apt,6.0,True,0,0,10.0,95,2,3.0,1.5,rome,weekends
2.208308335631439,Private room,2.0,False,0,0,10.0,100,1,6.5,0.5,rome,weekends
2.230364699116278,Private room,3.0,False,0,1,10.0,90,1,0.5,0.5,rome,weekends
2.101224048080209,Private room,2.0,False,0,1,9.0,85,1,0.0,0.5,rome,weekends
2.090640903469787,Private room,2.0,True,1,0,10.0,100,1,4.5,2.0,rome,weekends
2.6180286456483532,Entire home/apt,4.0,True,0,0,10.0,95,1,2.5,1.5,rome,weekends
2.3560495181652454,Entire home/apt,6.0,False,0,1,10.0,85,2,1.0,0.5,rome,weekends
2.1185666038263014,Private room,3.0,False,0,1,8.0,65,1,5.5,0.5,rome,weekends
2.2380620079882165,Entire home/apt,6.0,True,0,0,10.0,100,2,6.5,0.5,rome,weekends
2.01030439876134,Private room,2.0,True,1,0,10.0,95,1,4.5,2.0,rome,weekends
2.373151662039883,Entire home/apt,2.0,False,1,0,10.0,100,1,4.0,1.0,rome,weekends
2.208308335631439,Private room,2.0,True,0,0,10.0,100,1,4.5,2.0,rome,weekends
2.265907291466661,Private room,2.0,True,1,0,10.0,100,1,3.0,0.0,rome,weekends
2.4234433428141284,Entire home/apt,2.0,False,1,0,10.0,100,1,5.5,0.5,rome,weekends
2.326437575317336,Entire home/apt,4.0,False,1,0,10.0,90,2,1.5,1.0,rome,weekends
2.335441274939175,Entire home/apt,3.0,True,0,0,10.0,95,1,1.5,0.5,rome,weekends
2.340569879145019,Entire home/apt,4.0,True,0,0,10.0,95,1,5.5,1.0,rome,weekends
2.265907291466661,Entire home/apt,6.0,False,1,0,9.0,90,2,0.5,0.0,rome,weekends
2.1028295747956274,Private room,4.0,False,0,1,10.0,95,1,1.0,0.5,rome,weekends
2.1028295747956274,Private room,4.0,False,0,1,10.0,95,1,1.0,0.5,rome,weekends
2.1028295747956274,Private room,3.0,False,0,1,9.0,95,1,1.0,0.5,rome,weekends
2.1028295747956274,Private room,4.0,False,0,1,10.0,95,1,0.5,0.5,rome,weekends
2.1028295747956274,Private room,3.0,False,0,1,10.0,95,1,0.5,0.5,rome,weekends
2.0162132583718604,Private room,2.0,False,0,1,9.0,95,1,3.5,0.5,rome,weekends
2.1028295747956274,Private room,3.0,False,1,0,9.0,90,1,3.0,1.0,rome,weekends
2.2789208338513087,Private room,2.0,False,1,0,9.0,80,1,1.0,0.5,rome,weekends
2.2653565057467957,Private room,2.0,False,1,0,10.0,85,1,1.0,0.5,rome,weekends
2.468165565943198,Entire home/apt,4.0,True,1,0,10.0,100,2,1.0,1.0,rome,weekends
2.3795541536490137,Entire home/apt,3.0,True,0,0,10.0,100,1,3.0,1.5,rome,weekends
1.9417018904577206,Private room,2.0,False,0,1,9.0,90,1,0.0,0.5,rome,weekends
2.175688317776058,Entire home/apt,2.0,False,1,0,10.0,95,1,6.0,0.5,rome,weekends
2.3172432540358416,Entire home/apt,4.0,True,1,0,10.0,95,2,2.0,1.0,rome,weekends
2.292074306887517,Private room,4.0,False,0,1,6.0,40,1,2.5,0.0,rome,weekends
2.208308335631439,Private room,2.0,False,1,0,10.0,100,1,2.0,0.5,rome,weekends
2.232153148377696,Entire home/apt,3.0,True,1,0,10.0,95,1,2.5,0.5,rome,weekends
2.3627072031984517,Entire home/apt,2.0,True,1,0,9.0,95,1,3.0,1.5,rome,weekends
2.2374747266520663,Private room,3.0,False,0,1,6.0,60,1,2.5,0.0,rome,weekends
2.1028295747956274,Private room,2.0,False,0,1,10.0,80,1,2.5,0.0,rome,weekends
2.4234433428141284,Private room,2.0,False,1,0,10.0,100,1,1.0,1.0,rome,weekends
2.3538074146727337,Entire home/apt,6.0,False,0,0,10.0,95,2,2.0,0.5,rome,weekends
2.4897331058717675,Entire home/apt,4.0,False,0,1,8.0,70,1,2.0,1.0,rome,weekends
1.9643265100828144,Private room,2.0,False,1,0,10.0,95,1,1.0,0.0,rome,weekends
2.472975838811249,Entire home/apt,3.0,False,0,1,10.0,85,1,2.5,1.0,rome,weekends
2.324036825799182,Private room,2.0,False,0,1,10.0,95,4,0.5,0.0,rome,weekends
2.5358520840474967,Private room,4.0,False,1,0,8.0,80,1,1.5,0.5,rome,weekends
2.572407063235213,Private room,3.0,False,0,1,9.0,85,1,1.5,0.5,rome,weekends
2.1185666038263014,Private room,3.0,False,1,0,10.0,100,1,3.5,0.5,rome,weekends
2.0527774190087524,Private room,2.0,False,1,0,9.0,90,1,2.5,0.5,rome,weekends
2.338246200611222,Entire home/apt,4.0,True,1,0,10.0,100,1,4.5,0.5,rome,weekends
2.1619218884338207,Private room,2.0,False,0,0,10.0,100,1,4.5,2.0,rome,weekends
2.3288251265856568,Entire home/apt,5.0,True,1,0,9.0,95,2,5.5,3.0,rome,weekends
2.265907291466661,Entire home/apt,4.0,True,0,0,10.0,95,1,1.0,0.5,rome,weekends
2.2374747266520663,Entire home/apt,4.0,False,1,0,10.0,90,2,3.0,0.5,rome,weekends
2.122413347150147,Private room,2.0,False,0,1,9.0,90,1,1.0,0.5,rome,weekends
2.265907291466661,Private room,2.0,False,0,1,10.0,95,1,2.0,1.0,rome,weekends
2.1300061014129716,Private room,2.0,False,0,1,9.0,80,1,0.0,0.0,rome,weekends
2.210189758712095,Private room,4.0,False,1,0,9.0,85,1,1.0,0.0,rome,weekends
2.0527774190087524,Private room,3.0,False,0,1,9.0,90,1,1.0,0.5,rome,weekends
2.30484108397245,Entire home/apt,4.0,False,0,1,9.0,90,1,2.5,0.5,rome,weekends
2.485105875837785,Entire home/apt,6.0,True,0,0,10.0,100,2,4.0,1.5,rome,weekends
2.2894752896640282,Entire home/apt,3.0,True,0,0,9.0,95,1,4.0,0.5,rome,weekends
2.4002387525088644,Entire home/apt,4.0,False,1,0,9.0,90,2,2.5,1.0,rome,weekends
2.5529536424969117,Private room,2.0,False,0,1,9.0,85,1,1.5,0.5,rome,weekends
2.144076547997477,Entire home/apt,3.0,False,0,0,10.0,90,2,5.5,1.0,rome,weekends
2.070398273313168,Private room,3.0,False,1,0,9.0,90,1,1.5,0.0,rome,weekends
2.2894752896640282,Entire home/apt,4.0,True,1,0,10.0,100,2,1.5,1.0,rome,weekends
2.3172432540358416,Entire home/apt,3.0,True,0,1,9.0,90,0,2.5,1.5,rome,weekends
2.265907291466661,Entire home/apt,4.0,False,0,0,9.0,95,2,4.5,1.0,rome,weekends
2.265907291466661,Entire home/apt,5.0,True,0,1,10.0,95,2,4.0,0.5,rome,weekends
2.3627072031984517,Entire home/apt,4.0,False,1,0,10.0,100,2,3.0,0.5,rome,weekends
2.1300061014129716,Private room,4.0,False,1,0,9.0,80,1,3.5,0.0,rome,weekends
2.1688596475013746,Private room,4.0,False,1,0,9.0,80,1,3.5,0.5,rome,weekends
2.3560495181652454,Entire home/apt,4.0,False,0,1,9.0,95,1,2.5,0.5,rome,weekends
2.1411519949801603,Private room,2.0,False,1,0,10.0,95,1,4.0,1.5,rome,weekends
2.508709374658477,Entire home/apt,3.0,False,1,0,10.0,85,1,3.5,0.5,rome,weekends
2.208308335631439,Private room,3.0,False,0,1,10.0,90,0,0.5,0.0,rome,weekends
2.265907291466661,Private room,2.0,False,0,1,10.0,95,1,2.0,1.0,rome,weekends
2.572407063235213,Private room,2.0,False,0,1,9.0,95,1,1.5,0.5,rome,weekends
2.3627072031984517,Private room,2.0,False,0,1,10.0,95,1,2.0,1.0,rome,weekends
2.265907291466661,Private room,2.0,False,0,1,10.0,95,1,2.0,1.0,rome,weekends
2.508709374658477,Private room,4.0,False,0,1,10.0,100,1,2.0,1.0,rome,weekends
2.1955528084262323,Entire home/apt,6.0,False,0,1,10.0,95,2,4.5,1.0,rome,weekends
2.223136330058321,Entire home/apt,5.0,False,1,0,9.0,90,2,3.0,1.5,rome,weekends
2.024928490270072,Private room,3.0,True,0,1,9.0,90,1,2.5,0.5,rome,weekends
2.652583671589767,Entire home/apt,5.0,True,0,1,10.0,100,2,2.5,1.0,rome,weekends
2.024928490270072,Private room,3.0,False,0,1,10.0,95,1,2.5,0.5,rome,weekends
2.133753272907129,Private room,2.0,False,1,0,10.0,100,1,5.5,0.5,rome,weekends
2.133753272907129,Private room,2.0,False,1,0,10.0,95,1,5.5,0.5,rome,weekends
2.30484108397245,Entire home/apt,4.0,False,1,0,10.0,95,0,3.0,1.5,rome,weekends
2.257571248940133,Entire home/apt,4.0,False,1,0,10.0,95,1,4.5,2.0,rome,weekends
2.685010387150693,Entire home/apt,5.0,False,0,1,10.0,95,2,2.0,0.5,rome,weekends
2.459793364852972,Entire home/apt,6.0,False,1,0,10.0,95,2,4.5,2.0,rome,weekends
2.733756322047216,Entire home/apt,5.0,False,0,1,9.0,80,2,2.5,1.5,rome,weekends
2.133753272907129,Private room,2.0,False,1,0,8.0,95,1,1.5,1.0,rome,weekends
2.1115554195619386,Private room,2.0,False,0,1,9.0,90,1,1.5,1.0,rome,weekends
2.1262263170502647,Private room,2.0,False,0,1,10.0,95,1,4.0,0.0,rome,weekends
2.4930083437319155,Entire home/apt,4.0,True,0,0,10.0,100,1,3.0,2.0,rome,weekends
2.3172432540358416,Private room,2.0,False,1,0,10.0,95,1,3.0,0.5,rome,weekends
2.140417769138496,Entire home/apt,2.0,False,1,0,10.0,90,0,1.0,1.0,rome,weekends
2.3941361535220107,Entire home/apt,4.0,False,0,1,9.0,95,1,4.0,1.5,rome,weekends
2.2200886369763158,Private room,3.0,False,0,1,10.0,90,1,2.5,0.5,rome,weekends
2.175688317776058,Private room,2.0,False,0,1,10.0,95,1,2.5,0.5,rome,weekends
2.223136330058321,Entire home/apt,3.0,False,0,1,9.0,85,1,2.5,1.0,rome,weekends
1.9643265100828144,Private room,2.0,True,0,0,10.0,95,1,4.5,2.5,rome,weekends
2.1185666038263014,Private room,2.0,False,0,1,10.0,95,1,2.5,0.5,rome,weekends
1.9805535962645824,Private room,2.0,True,0,1,10.0,95,1,3.0,0.5,rome,weekends
2.2868606250421206,Private room,2.0,False,0,0,8.0,70,1,0.5,0.5,rome,weekends
2.485105875837785,Entire home/apt,6.0,False,0,1,9.0,90,2,2.5,1.5,rome,weekends
2.0955574972838127,Private room,3.0,False,1,0,9.0,90,1,0.5,0.0,rome,weekends
2.265907291466661,Private room,2.0,False,0,1,10.0,95,1,2.0,1.0,rome,weekends
2.6746114395122227,Entire home/apt,6.0,False,0,1,10.0,95,2,1.5,0.5,rome,weekends
1.9190586413123345,Private room,2.0,False,1,0,10.0,95,1,5.5,0.5,rome,weekends
2.676753991869122,Entire home/apt,5.0,False,0,1,10.0,95,2,2.5,1.5,rome,weekends
2.2524917234108583,Entire home/apt,4.0,True,0,0,10.0,100,2,4.0,1.0,rome,weekends
2.0955574972838127,Private room,2.0,False,0,0,10.0,95,1,4.5,0.5,rome,weekends
2.4042600264417886,Entire home/apt,4.0,False,0,0,10.0,95,1,5.0,1.5,rome,weekends
2.2631463509416787,Private room,2.0,True,1,0,10.0,90,1,1.5,0.5,rome,weekends
2.0789476533690565,Private room,2.0,True,0,0,10.0,95,1,0.5,0.5,rome,weekends
2.2374747266520663,Entire home/apt,2.0,True,0,1,10.0,95,1,2.5,0.5,rome,weekends
2.043691428995052,Private room,2.0,False,0,1,8.0,85,1,0.5,0.5,rome,weekends
2.1028295747956274,Private room,2.0,True,1,0,10.0,95,1,0.0,0.5,rome,weekends
2.175688317776058,Private room,2.0,False,0,1,9.0,85,1,1.5,0.5,rome,weekends
2.0746940005411596,Entire home/apt,2.0,False,0,1,9.0,85,1,3.0,1.5,rome,weekends
2.005318184610606,Private room,2.0,False,0,1,8.0,80,1,4.0,2.0,rome,weekends
2.468165565943198,Entire home/apt,6.0,False,0,1,9.0,85,2,2.5,1.0,rome,weekends
2.0162132583718604,Shared room,6.0,False,1,0,8.0,70,1,2.5,0.0,rome,weekends
2.1028295747956274,Private room,3.0,True,1,0,10.0,95,1,0.5,0.5,rome,weekends
2.175688317776058,Private room,2.0,False,0,1,9.0,90,1,1.5,0.0,rome,weekends
1.9417018904577206,Private room,2.0,False,0,1,8.0,80,1,0.5,0.5,rome,weekends
1.9417018904577206,Private room,2.0,False,1,0,10.0,80,1,3.0,0.5,rome,weekends
2.477056944632169,Entire home/apt,4.0,False,0,1,9.0,95,1,3.5,0.5,rome,weekends
2.087331977124515,Private room,3.0,False,1,0,9.0,90,1,2.0,0.0,rome,weekends
2.098804573956796,Entire home/apt,5.0,False,0,1,8.0,80,0,4.0,1.0,rome,weekends
2.432538847648658,Entire home/apt,4.0,False,0,1,9.0,80,1,2.5,1.0,rome,weekends
2.175688317776058,Private room,2.0,False,1,0,9.0,90,1,5.5,2.5,rome,weekends
1.9417018904577206,Private room,4.0,False,0,1,8.0,85,1,0.5,0.5,rome,weekends
2.3627072031984517,Entire home/apt,4.0,True,1,0,9.0,90,2,1.0,0.5,rome,weekends
2.733568843312639,Entire home/apt,5.0,False,0,1,10.0,70,2,2.5,0.5,rome,weekends
2.1955528084262323,Entire home/apt,4.0,False,0,1,10.0,95,1,5.0,0.5,rome,weekends
2.2789208338513087,Entire home/apt,4.0,False,0,1,7.0,65,2,4.5,2.0,rome,weekends
2.0344112792751936,Private room,2.0,True,1,0,10.0,95,1,7.0,0.5,rome,weekends
2.070398273313168,Private room,3.0,True,1,0,10.0,95,1,7.0,0.5,rome,weekends
2.459793364852972,Entire home/apt,2.0,False,0,0,9.0,90,1,3.0,0.5,rome,weekends
2.2519236468329304,Entire home/apt,6.0,False,0,0,9.0,90,2,4.0,0.5,rome,weekends
2.2925922490859407,Entire home/apt,2.0,False,1,0,9.0,90,0,3.5,0.5,rome,weekends
2.2462016341270146,Private room,2.0,False,0,1,10.0,100,1,2.5,0.5,rome,weekends
2.043691428995052,Private room,3.0,False,1,0,10.0,90,1,5.5,2.5,rome,weekends
2.265907291466661,Private room,2.0,False,0,0,10.0,95,1,4.5,2.0,rome,weekends
2.166097829087957,Private room,2.0,True,1,0,10.0,90,1,5.0,2.0,rome,weekends
2.4291503169455257,Entire home/apt,6.0,True,0,0,10.0,95,2,1.0,0.5,rome,weekends
2.0955574972838127,Private room,3.0,True,1,0,10.0,95,1,6.0,0.5,rome,weekends
2.3216227313013325,Entire home/apt,4.0,True,1,0,10.0,95,1,1.0,0.5,rome,weekends
2.6637371988624325,Entire home/apt,4.0,False,0,1,10.0,95,2,2.0,1.0,rome,weekends
2.0616772075344705,Entire home/apt,4.0,False,0,0,9.0,95,1,3.5,0.5,rome,weekends
2.524166325722302,Entire home/apt,6.0,False,0,0,10.0,95,3,6.5,0.0,rome,weekends
2.5165066124983393,Entire home/apt,6.0,True,0,0,10.0,100,2,2.5,1.0,rome,weekends
2.078100249233071,Private room,3.0,False,1,0,10.0,90,1,2.0,0.5,rome,weekends
2.1028295747956274,Entire home/apt,4.0,False,0,0,10.0,95,1,7.0,2.0,rome,weekends
2.4800928019163058,Entire home/apt,4.0,True,0,1,10.0,95,1,2.5,1.5,rome,weekends
2.3288251265856568,Private room,2.0,False,1,0,8.0,85,1,3.5,2.0,rome,weekends
2.175688317776058,Private room,3.0,True,1,0,10.0,95,4,6.0,0.5,rome,weekends
2.2547566280586717,Entire home/apt,2.0,False,0,1,10.0,95,1,1.0,0.0,rome,weekends
2.191651933560345,Entire home/apt,2.0,True,1,0,9.0,95,1,0.5,0.5,rome,weekends
2.2374747266520663,Entire home/apt,2.0,False,0,0,10.0,90,1,1.0,0.0,rome,weekends
2.1028295747956274,Private room,2.0,False,0,1,10.0,95,1,2.5,0.5,rome,weekends
2.572407063235213,Private room,2.0,False,0,1,9.0,85,1,1.5,0.5,rome,weekends
2.349742226034084,Entire home/apt,4.0,False,1,0,10.0,95,1,1.5,0.5,rome,weekends
2.14770476025998,Entire home/apt,3.0,True,1,0,10.0,95,1,4.0,0.5,rome,weekends
2.521729884650988,Entire home/apt,2.0,False,1,0,9.0,95,1,3.5,0.0,rome,weekends
2.1857341276329008,Private room,2.0,True,0,1,10.0,100,1,5.5,1.5,rome,weekends
2.087331977124515,Private room,2.0,True,1,0,10.0,100,1,0.5,0.5,rome,weekends
2.1107693659864393,Entire home/apt,2.0,True,0,0,10.0,100,1,3.5,0.5,rome,weekends
2.2547566280586717,Entire home/apt,4.0,False,0,0,10.0,95,1,5.5,3.0,rome,weekends
2.157705404032657,Entire home/apt,4.0,False,1,0,9.0,90,0,4.5,0.5,rome,weekends
2.2519236468329304,Private room,2.0,False,1,0,10.0,95,1,3.0,1.5,rome,weekends
2.3900195873271786,Private room,3.0,False,0,1,10.0,95,1,1.5,0.5,rome,weekends
1.9900065700322758,Private room,2.0,False,0,0,10.0,100,1,2.5,0.0,rome,weekends
2.3359100224017375,Entire home/apt,4.0,False,0,1,9.0,85,1,1.5,0.0,rome,weekends
2.377430460019158,Entire home/apt,4.0,False,0,0,10.0,90,2,5.0,0.5,rome,weekends
2.346096500684533,Entire home/apt,5.0,False,1,0,9.0,95,2,1.0,0.5,rome,weekends
2.3582801059239324,Entire home/apt,4.0,False,1,0,10.0,95,1,0.5,0.5,rome,weekends
2.162620672948059,Entire home/apt,4.0,False,1,0,9.0,90,1,4.0,0.0,rome,weekends
2.459793364852972,Entire home/apt,5.0,True,0,0,10.0,95,2,2.5,0.5,rome,weekends
2.4042600264417886,Entire home/apt,4.0,False,0,0,10.0,95,1,3.0,1.0,rome,weekends
2.304337554081953,Entire home/apt,2.0,True,0,0,10.0,95,0,1.5,0.0,rome,weekends
2.292074306887517,Entire home/apt,6.0,False,0,0,10.0,95,2,3.0,0.5,rome,weekends
2.5058677430467533,Entire home/apt,2.0,False,0,0,9.0,95,1,2.0,0.0,rome,weekends
2.208308335631439,Private room,4.0,False,1,0,10.0,80,1,1.0,0.5,rome,weekends
2.158411000421666,Private room,2.0,True,1,0,10.0,95,1,4.0,1.0,rome,weekends
2.292074306887517,Private room,2.0,False,1,0,8.0,80,1,3.0,0.5,rome,weekends
2.087331977124515,Private room,5.0,False,1,0,9.0,90,1,3.5,0.5,rome,weekends
2.223136330058321,Private room,2.0,True,1,0,10.0,95,1,4.0,1.0,rome,weekends
2.1688596475013746,Private room,2.0,False,1,0,10.0,95,1,2.5,1.0,rome,weekends
2.0162132583718604,Private room,2.0,False,0,1,9.0,95,1,2.0,1.0,rome,weekends
2.428772176319195,Entire home/apt,5.0,True,0,0,9.0,95,2,4.5,0.5,rome,weekends
2.2225285000334147,Entire home/apt,2.0,False,0,0,8.0,80,0,3.0,1.5,rome,weekends
2.223136330058321,Private room,3.0,True,0,1,10.0,95,1,5.5,1.5,rome,weekends
2.4359011443026106,Entire home/apt,4.0,False,0,1,8.0,90,1,3.0,1.5,rome,weekends
2.175688317776058,Entire home/apt,2.0,True,0,0,10.0,95,1,5.5,0.5,rome,weekends
2.208308335631439,Private room,2.0,True,1,0,9.0,100,1,3.5,0.5,rome,weekends
2.360499295637189,Entire home/apt,4.0,False,0,1,9.0,90,1,1.5,0.5,rome,weekends
2.2735458335359215,Private room,2.0,False,0,1,10.0,95,1,1.0,0.0,rome,weekends
2.133753272907129,Private room,2.0,False,1,0,10.0,95,1,1.5,0.5,rome,weekends
2.175688317776058,Private room,2.0,False,1,0,10.0,100,1,6.0,3.0,rome,weekends
2.133753272907129,Private room,2.0,False,1,0,10.0,95,1,1.0,0.5,rome,weekends
2.6550621422857934,Private room,2.0,True,0,1,10.0,95,1,2.0,1.0,rome,weekends
2.5446319211055197,Entire home/apt,6.0,False,0,1,9.0,95,2,2.5,1.5,rome,weekends
2.311829881623281,Private room,2.0,False,0,0,8.0,80,1,0.5,0.5,rome,weekends
2.223136330058321,Entire home/apt,5.0,True,1,0,10.0,95,2,5.5,2.5,rome,weekends
2.158411000421666,Entire home/apt,3.0,False,0,0,9.0,85,1,4.0,1.0,rome,weekends
2.3359100224017375,Entire home/apt,4.0,False,1,0,10.0,95,1,2.5,0.5,rome,weekends
2.4195965994902826,Entire home/apt,4.0,True,1,0,10.0,100,1,4.5,1.0,rome,weekends
1.9190586413123345,Private room,2.0,False,1,0,10.0,95,1,5.5,0.5,rome,weekends
2.024928490270072,Private room,3.0,False,1,0,10.0,95,1,5.5,0.5,rome,weekends
2.4650448736036457,Entire home/apt,2.0,False,0,1,9.0,90,0,2.5,1.5,rome,weekends
2.175688317776058,Entire home/apt,4.0,False,0,1,9.0,90,1,6.5,0.5,rome,weekends
2.462951884097802,Entire home/apt,5.0,True,0,0,10.0,95,1,2.0,0.5,rome,weekends
2.2686507906843367,Entire home/apt,6.0,False,0,0,9.0,80,3,5.0,1.0,rome,weekends
2.2735458335359215,Entire home/apt,4.0,True,0,0,10.0,100,1,4.5,0.5,rome,weekends
2.191651933560345,Private room,2.0,False,1,0,10.0,95,1,3.5,0.5,rome,weekends
2.4454707319275824,Entire home/apt,6.0,True,1,0,10.0,95,2,2.0,0.0,rome,weekends
2.469889643165356,Private room,2.0,False,0,0,10.0,90,1,4.0,1.5,rome,weekends
2.172287403905654,Entire home/apt,4.0,False,0,0,9.0,85,1,4.5,2.0,rome,weekends
2.373151662039883,Entire home/apt,3.0,True,1,0,10.0,95,1,1.0,0.5,rome,weekends
2.1923045174275417,Entire home/apt,2.0,False,0,1,9.0,95,1,3.0,2.0,rome,weekends
2.208308335631439,Entire home/apt,4.0,False,0,0,10.0,95,1,4.5,1.0,rome,weekends
2.2438915516489404,Private room,2.0,False,1,0,9.0,90,1,3.5,0.5,rome,weekends
2.3172432540358416,Entire home/apt,6.0,False,0,1,9.0,90,1,1.0,0.0,rome,weekends
2.4767183134400392,Entire home/apt,3.0,False,0,1,10.0,95,1,1.0,0.0,rome,weekends
2.133753272907129,Private room,2.0,False,1,0,10.0,95,1,1.5,0.5,rome,weekends
2.3627072031984517,Entire home/apt,4.0,True,0,0,10.0,95,2,3.0,2.0,rome,weekends
2.1028295747956274,Private room,3.0,False,1,0,9.0,90,1,1.5,0.0,rome,weekends
2.265907291466661,Entire home/apt,4.0,False,0,0,10.0,95,1,3.5,0.5,rome,weekends
1.9066493833305147,Private room,2.0,False,1,0,9.0,90,1,1.5,0.0,rome,weekends
2.175688317776058,Entire home/apt,4.0,False,0,0,10.0,95,2,7.0,2.5,rome,weekends
2.396179896031997,Private room,2.0,True,0,1,10.0,95,1,2.0,1.0,rome,weekends
2.14770476025998,Private room,3.0,False,0,0,10.0,100,1,5.0,0.5,rome,weekends
2.2519236468329304,Entire home/apt,4.0,False,0,0,10.0,90,1,2.5,1.0,rome,weekends
2.548669216280427,Entire home/apt,4.0,False,0,1,9.0,85,2,2.0,1.0,rome,weekends
2.191651933560345,Entire home/apt,5.0,True,0,0,10.0,100,2,4.5,0.5,rome,weekends
2.265907291466661,Private room,2.0,True,0,1,10.0,95,1,1.5,0.5,rome,weekends
2.3714282689771493,Entire home/apt,4.0,False,0,1,9.0,85,0,2.5,1.5,rome,weekends
2.1028295747956274,Private room,2.0,False,0,0,6.0,80,1,7.5,2.0,rome,weekends
2.265907291466661,Entire home/apt,6.0,False,0,1,9.0,90,2,4.5,1.5,rome,weekends
2.3795541536490137,Entire home/apt,4.0,False,0,1,8.0,75,1,1.0,1.0,rome,weekends
2.3795541536490137,Entire home/apt,3.0,False,0,1,8.0,80,1,1.0,1.0,rome,weekends
2.0616772075344705,Private room,2.0,False,0,1,8.0,85,1,1.5,0.5,rome,weekends
2.208308335631439,Entire home/apt,3.0,False,0,0,9.0,95,1,3.5,1.0,rome,weekends
2.3424199116844973,Entire home/apt,5.0,False,0,0,10.0,90,2,2.5,0.5,rome,weekends
2.2496438805380317,Entire home/apt,5.0,False,0,1,9.0,85,2,4.5,1.5,rome,weekends
2.507132986423522,Entire home/apt,6.0,False,1,0,9.0,90,2,0.5,0.5,rome,weekends
2.265907291466661,Entire home/apt,5.0,False,1,0,9.0,90,2,7.0,1.5,rome,weekends
2.1411519949801603,Private room,2.0,False,0,1,10.0,95,1,2.5,0.5,rome,weekends
2.070398273313168,Private room,2.0,False,1,0,10.0,100,1,3.5,0.5,rome,weekends
2.0344112792751936,Private room,2.0,True,0,0,10.0,95,1,1.5,0.0,rome,weekends
2.217019405248639,Entire home/apt,2.0,True,1,0,10.0,95,1,2.0,0.0,rome,weekends
2.4137618344064005,Entire home/apt,2.0,False,0,0,10.0,100,1,3.0,2.0,rome,weekends
2.30484108397245,Entire home/apt,4.0,True,0,0,9.0,95,1,4.5,1.0,rome,weekends
2.3172432540358416,Entire home/apt,6.0,False,0,1,9.0,90,2,5.0,0.5,rome,weekends
2.2479261677573135,Entire home/apt,5.0,True,1,0,10.0,95,3,8.0,0.0,rome,weekends
2.0947419205522886,Private room,2.0,False,0,1,9.0,90,1,1.0,0.5,rome,weekends
2.265907291466661,Entire home/apt,4.0,False,1,0,10.0,95,1,4.0,1.5,rome,weekends
2.5529536424969117,Entire home/apt,6.0,False,1,0,9.0,95,2,0.5,0.0,rome,weekends
2.4418150328851707,Entire home/apt,2.0,False,0,1,10.0,90,0,2.5,1.5,rome,weekends
2.4002387525088644,Entire home/apt,4.0,False,0,1,9.0,95,1,1.5,0.5,rome,weekends
2.3998345696207775,Entire home/apt,4.0,True,1,0,10.0,100,2,2.5,0.0,rome,weekends
2.392082747890952,Entire home/apt,5.0,False,1,0,9.0,90,2,1.5,0.0,rome,weekends
2.3172432540358416,Entire home/apt,3.0,False,0,0,9.0,100,1,3.5,1.0,rome,weekends
2.087331977124515,Private room,3.0,False,1,0,10.0,100,1,1.5,0.5,rome,weekends
2.0616772075344705,Private room,3.0,False,1,0,10.0,95,1,1.5,1.0,rome,weekends
2.0789476533690565,Private room,2.0,True,1,0,10.0,95,1,5.0,1.0,rome,weekends
2.226162784688509,Private room,2.0,True,1,0,10.0,95,1,5.0,1.0,rome,weekends
2.338246200611222,Entire home/apt,4.0,True,1,0,9.0,95,1,3.5,1.5,rome,weekends
2.292074306887517,Entire home/apt,4.0,False,1,0,9.0,95,1,3.5,0.5,rome,weekends
2.340569879145019,Entire home/apt,3.0,False,0,1,9.0,75,1,3.0,2.0,rome,weekends
2.4650448736036457,Entire home/apt,3.0,False,0,1,8.0,90,0,2.0,1.0,rome,weekends
2.396179896031997,Private room,3.0,True,0,1,10.0,95,1,2.0,1.0,rome,weekends
2.3714282689771493,Private room,2.0,True,0,1,10.0,95,1,2.0,1.0,rome,weekends
2.4234433428141284,Entire home/apt,4.0,False,0,0,10.0,95,3,2.5,0.5,rome,weekends
2.0162132583718604,Private room,2.0,False,1,0,10.0,95,1,4.5,2.0,rome,weekends
2.2374747266520663,Private room,2.0,False,0,1,10.0,100,1,5.5,1.5,rome,weekends
